Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2022-11-28,3053.111572265625,3072.669830625621,3026.404477171427,3026.8090868849404,2195437
2022-11-29,3054.99951171875,3083.460056975127,3042.0954717838595,3042.0954717838595,1576028
2022-11-30,3049.109130859375,3070.780442157209,3034.9012529379065,3042.0950929448704,3410702
2022-12-01,3125.408935546875,3129.320674205069,3075.366869477395,3079.8630198713677,2180856
2022-12-02,3092.587158203125,3119.3392540899144,3069.072378541606,3109.627744491306,2411749
2022-12-05,3080.672119140625,3092.586917220595,3063.6767591287817,3087.0567402668353,1475065
2022-12-06,3044.208740234375,3064.53120899408,3028.6070100128413,3057.427378941616,1166999
2022-12-07,3039.9375,3051.717283114325,3016.0178904534705,3028.8769253670016,1167505
2022-12-08,3012.91552734375,3039.9374364011487,3002.9339851801747,3021.413208083765,1285619
2022-12-09,2960.93994140625,3034.092398588754,2946.192655434108,3034.092398588754,1797896
2022-12-12,2955.27490234375,2963.8625942414624,2909.9987957113176,2927.443772922658,1527610
2022-12-13,2996.32421875,3000.2357373283435,2938.503688776715,2946.9563625323067,1378016
2022-12-14,3026.224365234375,3036.700308985312,3004.2380117667353,3011.3420618911446,1213311
2022-12-15,2972.045654296875,3025.6846448877172,2966.5152571554577,3020.33426940705,1415694
2022-12-16,2913.730224609375,2960.2653805768264,2900.1967681932483,2944.9784694377604,2703680
2022-12-19,2879.379638671875,2918.4511406152537,2872.590407855624,2901.815384614212,2120965
2022-12-20,2917.0576171875,2921.5987733776346,2844.84939183865,2876.5472548000416,1529971
2022-12-21,2939.17822265625,2952.2170574887764,2913.5051625782858,2921.5982324743363,1432566
2022-12-22,2931.220458984375,2962.0640968575535,2918.0918305939645,2962.0640968575535,1384101
2022-12-23,2903.029296875,2937.6496523348455,2892.822948424004,2892.822948424004,1360281
2022-12-26,2925.10546875,2942.2808512656748,2900.0620424940166,2903.0295456954937,870157
2022-12-27,2931.04052734375,2943.8995617533924,2905.8620844029233,2939.7630154548165,835883
2022-12-28,2928.88232421875,2936.975394780793,2900.916181461144,2922.317900855153,910795
2022-12-29,2939.358154296875,2941.8310368741036,2902.714530652486,2905.502231554976,1037927
2022-12-30,2928.5224609375,2966.5599359733387,2919.080545409243,2954.914950729539,1163131
2023-01-02,2932.7939453125,2937.649919541841,2909.1891553518903,2932.3893356780377,709547
2023-01-03,2977.665771484375,2985.4440242743467,2918.271577635895,2924.2963755843903,1245178
2023-01-04,2980.632568359375,2992.052964747602,2955.049519310616,2973.4837339189708,1231668
2023-01-05,2977.440673828125,3001.000456972908,2951.227986433968,2994.615835872255,1826057
2023-01-06,2887.922607421875,2968.8533202291715,2877.53645537055,2967.45946960088,2488376
2023-01-09,2985.3994140625,2991.739031210393,2896.555421767762,2903.6144670208473,2885060
2023-01-10,2955.2294921875,2965.6606483841506,2904.6030169681453,2953.970657956924,3864655
2023-01-11,2993.26708984375,3011.9711192058594,2941.5163554119845,2958.556940867891,2720512
2023-01-12,2998.347900390625,3012.4207633052556,2981.442331005253,2993.5369316546853,2250391
2023-01-13,3034.496826171875,3038.4983560091237,2971.9553319355296,3006.0360632064353,1742837
2023-01-16,3066.2255859375,3083.6532862672816,3033.1174683396407,3050.5451686694223,1843607
2023-01-17,3107.012939453125,3110.1399520710393,3054.223972942188,3062.501002679159,1688475
2023-01-18,3117.6806640625,3135.1083621018756,3101.3565248922614,3108.4839659384215,2421189
2023-01-19,3102.138671875,3114.9219938480996,3091.0105761214827,3108.4843044601644,1585044
2023-01-20,3092.942138671875,3121.9575463467286,3086.0446139576375,3094.689421787962,1529349
2023-01-23,3140.580810546875,3144.35154713911,3086.044562341497,3115.8417787971057,1067916
2023-01-24,3160.26171875,3174.654462857429,3142.787990669495,3149.8694039858374,1387863
2023-01-25,3154.23779296875,3159.0660598724853,3131.4759632797122,3150.1453068799115,874110
2023-01-27,3137.0400390625,3169.1824569748724,3110.599529591221,3150.789059081809,1785879
2023-01-30,3157.824462890625,3180.6323213204782,3113.5884754099507,3145.2710585648842,1953798
2023-01-31,3088.895263671875,3171.941500962948,3081.8138503122173,3171.941500962948,2820375
2023-02-01,3134.556884765625,3144.351279049428,3085.492407490737,3092.8497664355737,2205161
2023-02-02,3182.425537109375,3190.334787824689,3145.3630208692275,3151.7086531782097,1813847
2023-02-03,3202.566162109375,3222.5229516932764,3175.527735502913,3222.5229516932764,1804469
2023-02-06,3182.01220703125,3194.151806260683,3160.767964511945,3194.151806260683,1138714
2023-02-07,3193.60009765625,3212.407304216629,3183.345642457426,3190.2431674450086,1455647
2023-02-08,3237.330078125,3255.5393623719233,3198.6579142429127,3198.6579142429127,1986946
2023-02-09,3256.41357421875,3262.621346651852,3223.719261165319,3232.6400151634225,1655427
2023-02-10,3253.378173828125,3257.792634083155,3226.339745096551,3237.2379228015834,1187821
2023-02-13,3202.658447265625,3263.908553895811,3194.3814179658048,3263.908553895811,1087939
2023-02-14,3218.936767578125,3241.6985980328905,3214.246361188052,3223.4430603616947,1579818
